Species	Family
Haematococcus rubicundus	Chlorophyceae
Haematococcus zimbabwiensis	Chlorophyceae
unclassified Haematococcus	Chlorophyceae
Haematococcus sp. 'Japan'	Chlorophyceae
Haematococcus sp. CCCH1	Chlorophyceae
Haematococcus sp. CCCH2	Chlorophyceae
Haematococcus sp. HP036	Chlorophyceae
Haematococcus sp. ind-14	Chlorophyceae
Haematococcus sp. KORDI03	Chlorophyceae
Haematococcus sp. LCR-CC-261f	Chlorophyceae
Haematococcus sp. LZ-2019	Chlorophyceae
Haematococcus sp. MCF34	Chlorophyceae
Haematococcus sp. NG2	Chlorophyceae
Haematococcus sp. SAG 34-1f	Chlorophyceae
Haematococcus sp. SAG 44.96	Chlorophyceae
Hyalogonium	Chlorophyceae
Rusalka	Chlorophyceae
Rusalka fusiformis	Chlorophyceae
Stephanosphaera	Chlorophyceae
Stephanosphaera pluvialis	Chlorophyceae
unclassified Stephanosphaera	Chlorophyceae
Stephanosphaera sp. UTEX-LB 2409	Chlorophyceae
unclassified Haematococcaceae	Chlorophyceae
Haematococcaceae sp. BLDN-4	Chlorophyceae
Haematococcaceae sp. BLDN-7	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Chlorogonium	Chlorophyceae
uncultured Gungnir	Chlorophyceae
Palmellopsidaceae	Chlorophyceae
Asterococcus	Chlorophyceae
Asterococcus korschikoffii	Chlorophyceae
Asterococcus papillatus	Chlorophyceae
Asterococcus superbus	Chlorophyceae
unclassified Asterococcus (in: Viridiplantae)	Chlorophyceae
Asterococcus sp. KLL-G014	Chlorophyceae
Asterococcus sp. KMMCC 1447	Chlorophyceae
Chlamydocapsa	Chlorophyceae
Chlamydocapsa ampla	Chlorophyceae
Chlamydocapsa planctonica	Chlorophyceae
unclassified Chlamydocapsa	Chlorophyceae
Chlamydocapsa sp. MX219-VF21	Chlorophyceae
Gloeococcus	Chlorophyceae
Gloeococcus maximus	Chlorophyceae
Phacotaceae	Chlorophyceae
Cephalomonas	Chlorophyceae
Cephalomonas granulata	Chlorophyceae
Dysmorphococcus	Chlorophyceae
Dysmorphococcus globosus	Chlorophyceae
unclassified Dysmorphococcus	Chlorophyceae
Dysmorphococcus sp. UTEX 1765	Chlorophyceae
Phacotus	Chlorophyceae
Phacotus lenticularis	Chlorophyceae
Phacotus sphaericus	Chlorophyceae
unclassified Phacotus	Chlorophyceae
Phacotus sp. UTEX 'LB 236'	Chlorophyceae
Pteromonas	Chlorophyceae
Pteromonas angulosa	Chlorophyceae
Pteromonas protracta	Chlorophyceae
unclassified Pteromonas	Chlorophyceae
Pteromonas sp. BC-2016	Chlorophyceae
Pteromonas sp. CCAC 2761 B	Chlorophyceae
Pteromonas sp. NIES-3920	Chlorophyceae
Wislouchiella	Chlorophyceae
Wislouchiella planctonica	Chlorophyceae
unclassified Wislouchiella	Chlorophyceae
Wislouchiella sp. UTEX 'LB 1030'	Chlorophyceae
Pleurastraceae	Chlorophyceae
Pleurastrum	Chlorophyceae
Pleurastrum insigne	Chlorophyceae
Pleurastrum terricola	Chlorophyceae
unclassified Pleurastrum	Chlorophyceae
Pleurastrum sp. 1 MW-2016	Chlorophyceae
Pleurastrum sp. CCCryo 006-99	Chlorophyceae
Pleurastrum sp. CCCryo 194-04	Chlorophyceae
Pleurastrum sp. CCCryo 205-05	Chlorophyceae
Pleurastrum sp. CCCryo 340b-08	Chlorophyceae
Spondylomoraceae	Chlorophyceae
Pascherina	Chlorophyceae
Pascherina tetras	Chlorophyceae
Pyrobotrys	Chlorophyceae
Pyrobotrys casinoensis	Chlorophyceae
Pyrobotrys elongata	Chlorophyceae
Pyrobotrys squarrosa	Chlorophyceae
Pyrobotrys stellata	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Pyrobotrys	Chlorophyceae
Tetrabaenaceae	Chlorophyceae
Basichlamys	Chlorophyceae
Basichlamys sacculifera	Chlorophyceae
Tetrabaena	Chlorophyceae
Tetrabaena socialis	Chlorophyceae
Tetracystaceae	Chlorophyceae
Axilosphaera	Chlorophyceae
Axilosphaera vegetata	Chlorophyceae
Tetracystis	Chlorophyceae
Tetracystis aeria	Chlorophyceae
Tetracystis diplobionticoidea	Chlorophyceae
Tetracystis excentrica	Chlorophyceae
Tetracystis intermedia	Chlorophyceae
Tetracystis pampae	Chlorophyceae
Tetracystis pulchra	Chlorophyceae
Tetracystis sarcinalis	Chlorophyceae
Tetracystis tetraspora	Chlorophyceae
Tetracystis texensis	Chlorophyceae
Tetracystis vinatzeri	Chlorophyceae
unclassified Tetracystis	Chlorophyceae
Tetracystis sp. 14601-7.1	Chlorophyceae
Tetracystis sp. BCP-ZNP3-36	Chlorophyceae
Tetracystis sp. FG2/6.4E	Chlorophyceae
Tetracystis sp. Hoover9	Chlorophyceae
Tetracystis sp. JB3	Chlorophyceae
Tetracystis sp. MACC 557	Chlorophyceae
Tetracystis sp. MIC-G6	Chlorophyceae
Tetracystis sp. WJT4VFNP31A	Chlorophyceae
Tetracystis sp. YACCYB1	Chlorophyceae
Tetracystis sp. YACCYB12	Chlorophyceae
Tetracystis sp. YACCYB128	Chlorophyceae
Tetracystis sp. YACCYB132	Chlorophyceae
Tetracystis sp. YACCYB14	Chlorophyceae
Tetracystis sp. YACCYB15	Chlorophyceae
Tetracystis sp. YACCYB188	Chlorophyceae
Tetracystis sp. YACCYB19	Chlorophyceae
Tetracystis sp. YACCYB2	Chlorophyceae
Tetracystis sp. YACCYB30	Chlorophyceae
Tetracystis sp. YACCYB32	Chlorophyceae
Tetracystis sp. YACCYB50	Chlorophyceae
Tetracystis sp. YACCYB71	Chlorophyceae
Tetracystis sp. YACCYB79	Chlorophyceae
Tetracystis sp. YACCYB82	Chlorophyceae
Volvocaceae	Chlorophyceae
Colemanosphaera	Chlorophyceae
Colemanosphaera angeleri	Chlorophyceae
Colemanosphaera charkowiensis	Chlorophyceae
Eudorina	Chlorophyceae
Eudorina compacta	Chlorophyceae
Eudorina cylindrica	Chlorophyceae
Eudorina elegans	Chlorophyceae
Eudorina minodii	Chlorophyceae
Eudorina peripheralis	Chlorophyceae
Eudorina unicocca	Chlorophyceae
unclassified Eudorina	Chlorophyceae
Eudorina sp.	Chlorophyceae
Eudorina sp. 2006-703-Eu-15	Chlorophyceae
Eudorina sp. Chile-3	Chlorophyceae
Eudorina sp. China-6	Chlorophyceae
Eudorina sp. Hono	Chlorophyceae
Eudorina sp. KMMCC 1278	Chlorophyceae
Eudorina sp. Laos	Chlorophyceae
Eudorina sp. NIES-3984	Chlorophyceae
Eudorina sp. no.Barb1	Chlorophyceae
Eudorina sp. no.China4	Chlorophyceae
Eudorina sp. no.Cox	Chlorophyceae
Eudorina sp. no.in-situ-Z(Shenzhen)	Chlorophyceae
Eudorina sp. no.pea(Shenzhen)	Chlorophyceae
Eudorina sp. no.Platylike(Shenzhen)	Chlorophyceae
Eudorina sp. Seekonk	Chlorophyceae
Eudorina sp. Suz	Chlorophyceae
Eudorina sp. Thai	Chlorophyceae
Gonium	Chlorophyceae
Gonium maiaprilis	Chlorophyceae
Gonium multicoccum	Chlorophyceae
Gonium octonarium	Chlorophyceae
Gonium pectorale	Chlorophyceae
Gonium quadratum	Chlorophyceae
Gonium viridistellatum	Chlorophyceae
unclassified Gonium	Chlorophyceae
Gonium sp. strain J5	Chlorophyceae
Hamakko	Chlorophyceae
Hamakko caudatus	Chlorophyceae
Hapalochloris	Chlorophyceae
Hapalochloris nozakii	Chlorophyceae
Lobomonas	Chlorophyceae
Lobomonas francei	Chlorophyceae
Lobomonas monstruosa	Chlorophyceae
Lobomonas panduriformis	Chlorophyceae
Lobomonas rostrata	Chlorophyceae
Lobomonas sphaerica	Chlorophyceae
Pandorina	Chlorophyceae
Pandorina colemaniae	Chlorophyceae
Pandorina morum	Chlorophyceae
unclassified Pandorina	Chlorophyceae
Pandorina sp. F110U1A1	Chlorophyceae
Platydorina	Chlorophyceae
Platydorina caudata	Chlorophyceae
Pleodorina	Chlorophyceae
Pleodorina californica	Chlorophyceae
Pleodorina illinoisensis	Chlorophyceae
Pleodorina indica	Chlorophyceae
Pleodorina japonica	Chlorophyceae
Pleodorina sphaerica	Chlorophyceae
Pleodorina starrii	Chlorophyceae
Pleodorina thompsonii	Chlorophyceae
unclassified Pleodorina	Chlorophyceae
Pleodorina sp. 2000-602-P14	Chlorophyceae
Pleodorina sp. RT	Chlorophyceae
Tabris	Chlorophyceae
Tabris heimii	Chlorophyceae
Volvox	Chlorophyceae
Volvox africanus	Chlorophyceae
Volvox aureus	Chlorophyceae
Volvox barberi	Chlorophyceae
Volvox capensis	Chlorophyceae
Volvox carteri	Chlorophyceae
Volvox carteri f. kawasakiensis	Chlorophyceae
Volvox carteri f. nagariensis	Chlorophyceae
Volvox carteri f. weismannia	Chlorophyceae
Volvox dissipatrix	Chlorophyceae
Volvox ferrisii	Chlorophyceae
Volvox gigas	Chlorophyceae
Volvox globator	Chlorophyceae
Volvox kirkiorum	Chlorophyceae
Volvox obversus	Chlorophyceae
Volvox ovalis	Chlorophyceae
Volvox perglobator	Chlorophyceae
Volvox pocockiae	Chlorophyceae
Volvox powersii	Chlorophyceae
Volvox reticuliferus	Chlorophyceae
Volvox rousseletii	Chlorophyceae
Volvox spermatosphaera	Chlorophyceae
Volvox tertius	Chlorophyceae
unclassified Volvox	Chlorophyceae
Volvox sp.	Chlorophyceae
Volvox sp. CCMA_UFSCar 193	Chlorophyceae
Volvox sp. no.RS16 Blunder Rd	Chlorophyceae
Volvox sp. Sagami	Chlorophyceae
Volvulina	Chlorophyceae
Volvulina boldii	Chlorophyceae
Volvulina compacta	Chlorophyceae
Volvulina pringsheimii	Chlorophyceae
Volvulina steinii	Chlorophyceae
unclassified Volvulina	Chlorophyceae
Volvulina sp. no.Kris6	Chlorophyceae
Yamagishiella	Chlorophyceae
Yamagishiella unicocca	Chlorophyceae
unclassified Yamagishiella	Chlorophyceae
Yamagishiella sp. 1403259_D_Yamagishiella	Chlorophyceae
unclassified Volvocaceae	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Gonium	Chlorophyceae
uncultured Lobomonas	Chlorophyceae
uncultured Volvocaceae	Chlorophyceae
uncultured Volvox	Chlorophyceae
Chlamydomonadales incertae sedis	Chlorophyceae
Coleochlamys	Chlorophyceae
Coleochlamys oleifera	Chlorophyceae
Edaphochlamys	Chlorophyceae
Edaphochlamys debaryana	Chlorophyceae
[Chlamydomonas] debaryana var. cristata	Chlorophyceae
Edaphochlamys cf. debaryana WS2	Chlorophyceae
Ettlia	Chlorophyceae
Ettlia carotinosa	Chlorophyceae
Ettlia minuta	Chlorophyceae
Ettlia oleoabundans	Chlorophyceae
Ettlia oleoabundans UTEX 1185	Chlorophyceae
Ettlia pseudoalveolaris	Chlorophyceae
Ettlia texensis	Chlorophyceae
unclassified Ettlia	Chlorophyceae
Ettlia sp. 103I2	Chlorophyceae
Ettlia sp. C301	Chlorophyceae
Ettlia sp. SP	Chlorophyceae
Ettlia sp. YC001	Chlorophyceae
Muriellopsis	Chlorophyceae
Muriellopsis sphaerica	Chlorophyceae
unclassified Muriellopsis	Chlorophyceae
Muriellopsis sp. FS MR-2011	Chlorophyceae
Ploeotila	Chlorophyceae
cf. Ploeotila sp. CCCryo 086-99	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Heterochlamydomonas	Chlorophyceae
uncultured Wislouchiella	Chlorophyceae
unclassified Chlamydomonadales	Chlorophyceae
Chlamydomonadales sp. 160N_H324	Chlorophyceae
Chlamydomonadales sp. AB-2012	Chlorophyceae
Chlamydomonadales sp. DOE0101	Chlorophyceae
Chlamydomonadales sp. EN1423	Chlorophyceae
Chlamydomonadales sp. epe7	Chlorophyceae
Chlamydomonadales sp. F22 MDM-2018	Chlorophyceae
Chlamydomonadales sp. G15	Chlorophyceae
Chlamydomonadales sp. LBA 10	Chlorophyceae
Chlamydomonadales sp. LBA 11	Chlorophyceae
Chlamydomonadales sp. LBA 12	Chlorophyceae
Chlamydomonadales sp. LBA 14	Chlorophyceae
Chlamydomonadales sp. LBA 15	Chlorophyceae
Chlamydomonadales sp. LBA 17	Chlorophyceae
Chlamydomonadales sp. LBA 18	Chlorophyceae
Chlamydomonadales sp. LBA 19	Chlorophyceae
Chlamydomonadales sp. LBA 25	Chlorophyceae
Chlamydomonadales sp. LBA 37	Chlorophyceae
Chlamydomonadales sp. LBA 38	Chlorophyceae
Chlamydomonadales sp. LBA 4	Chlorophyceae
Chlamydomonadales sp. LBA 40	Chlorophyceae
Chlamydomonadales sp. LBA 41	Chlorophyceae
Chlamydomonadales sp. LBA 45	Chlorophyceae
Chlamydomonadales sp. LBA 47	Chlorophyceae
Chlamydomonadales sp. LBA 48	Chlorophyceae
Chlamydomonadales sp. LBA 49	Chlorophyceae
Chlamydomonadales sp. LBA 51	Chlorophyceae
Chlamydomonadales sp. LBA 6	Chlorophyceae
Chlamydomonadales sp. LBA 8	Chlorophyceae
Chlamydomonadales sp. LBA 9	Chlorophyceae
Chlamydomonadales sp. RCC666	Chlorophyceae
Chlamydomonadales sp. SAG 2476	Chlorophyceae
Chlamydomonadales sp. SH8-1-A10	Chlorophyceae
Chlamydomonadales sp. TGA3	Chlorophyceae
Chlamydomonadales sp. UMPCCC 1212	Chlorophyceae
Chlamydomonadales sp. UMPCCC 1213	Chlorophyceae
Chlorococcales sp. 102/98	Chlorophyceae
Chlorococcales sp. 84/98	Chlorophyceae
Chlorococcales sp. II4	Chlorophyceae
Chlorococcales sp. VI12	Chlorophyceae
Chlorococcales sp. VI8	Chlorophyceae
Chlorococcales sp. VII3	Chlorophyceae
Chlorococcales sp. VPL9-6	Chlorophyceae
Volvocales sp. NrCl902	Chlorophyceae
Volvocales sp. TN-2017-2	Chlorophyceae
Volvocales sp. TN-2017-3	Chlorophyceae
unclassified Chlorococcales	Chlorophyceae
Chlorococcales sp. YACCYB421	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Ascochloris	Chlorophyceae
uncultured Chlamydomonadales	Chlorophyceae
uncultured Ettlia	Chlorophyceae
uncultured Haematococcaceae	Chlorophyceae
uncultured Hamakko	Chlorophyceae
uncultured Spongiochloris	Chlorophyceae
uncultured Tetracystis	Chlorophyceae
unidentified algae B0m10	Chlorophyceae
unidentified algae B0m2	Chlorophyceae
unidentified algae B0m3	Chlorophyceae
unidentified algae B0m4	Chlorophyceae
unidentified algae B0m6	Chlorophyceae
unidentified algae B10m11	Chlorophyceae
unidentified algae B10m12	Chlorophyceae
unidentified algae B10m7	Chlorophyceae
Chlorosarcinales	Chlorophyceae
Chlorosarcinaceae	Chlorophyceae
Chlorosarcina	Chlorophyceae
Chlorosarcina brevispinosa	Chlorophyceae
Chlorosarcina stigmatica	Chlorophyceae
unclassified Chlorosarcina	Chlorophyceae
Chlorosarcina sp. YACCYB526	Chlorophyceae
Chlorosarcina sp. YACCYB77	Chlorophyceae
Chlorosarcinopsis	Chlorophyceae
Chlorosarcinopsis aggregata	Chlorophyceae
Chlorosarcinopsis arenicola	Chlorophyceae
Chlorosarcinopsis bastropiensis	Chlorophyceae
Chlorosarcinopsis communis	Chlorophyceae
Chlorosarcinopsis delicata	Chlorophyceae
Chlorosarcinopsis dissociata	Chlorophyceae
Chlorosarcinopsis eremi	Chlorophyceae
Chlorosarcinopsis gelatinosa	Chlorophyceae
Chlorosarcinopsis minor	Chlorophyceae
Chlorosarcinopsis variabilis	Chlorophyceae
unclassified Chlorosarcinopsis	Chlorophyceae
Chlorosarcinopsis sp. 'turpan'	Chlorophyceae
Chlorosarcinopsis sp. 28A	Chlorophyceae
Chlorosarcinopsis sp. A KF-2011	Chlorophyceae
Chlorosarcinopsis sp. ABT0091	Chlorophyceae
Chlorosarcinopsis sp. ACSSI 7	Chlorophyceae
Chlorosarcinopsis sp. B01	Chlorophyceae
Chlorosarcinopsis sp. C01	Chlorophyceae
Chlorosarcinopsis sp. GTD1B-1	Chlorophyceae
Chlorosarcinopsis sp. GTD1c-2	Chlorophyceae
Chlorosarcinopsis sp. LU30	Chlorophyceae
Chlorosarcinopsis sp. PY02	Chlorophyceae
Chlorosarcinopsis sp. SH8-1-A21	Chlorophyceae
Chlorosarcinopsis sp. WJT16-VFNP5	Chlorophyceae
Chlorosarcinopsis sp. WJT16VFNP5	Chlorophyceae
Chlorosarcinopsis sp. WJT24VFNP12	Chlorophyceae
Chlorosarcinopsis sp. WJT43VFNP28	Chlorophyceae
Chlorosarcinopsis sp. WJT46VFNP9	Chlorophyceae
Chlorosarcinopsis sp. WJT4VFNP30B	Chlorophyceae
Chlorosarcinopsis sp. WJT71VFNP16	Chlorophyceae
Chlorosarcinopsis sp. WJT8VFNP1	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-1	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-10	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-12	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-13	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-14	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-15	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-2	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-3	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-4	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-5	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-6	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-7	Chlorophyceae
Chlorosarcinopsis sp. XLD-B-9	Chlorophyceae
Chlorosarcinopsis sp. XLD-M-3	Chlorophyceae
Chlorosarcinopsis sp. XLD-M-5	Chlorophyceae
Chlorosarcinopsis sp. XLD-T-1	Chlorophyceae
Chlorosarcinopsis sp. XLD-T-2	Chlorophyceae
Chlorosarcinopsis sp. XLD-T-3	Chlorophyceae
Chlorosarcinopsis sp. XLD-T-4	Chlorophyceae
Chlorosarcinopsis sp. XLD-T-5	Chlorophyceae
Chlorosarcinopsis sp. YACCYB125	Chlorophyceae
Chlorosarcinopsis sp. YACCYB126	Chlorophyceae
Chlorosarcinopsis sp. YACCYB134	Chlorophyceae
Chlorosarcinopsis sp. YACCYB209	Chlorophyceae
Chlorosarcinopsis sp. YACCYB213	Chlorophyceae
Chlorosarcinopsis sp. YACCYB220	Chlorophyceae
Chlorosarcinopsis sp. YACCYB221	Chlorophyceae
Chlorosarcinopsis sp. YACCYB222	Chlorophyceae
Chlorosarcinopsis sp. YACCYB223	Chlorophyceae
Chlorosarcinopsis sp. YACCYB224	Chlorophyceae
Chlorosarcinopsis sp. YACCYB238	Chlorophyceae
Chlorosarcinopsis sp. YACCYB240	Chlorophyceae
Chlorosarcinopsis sp. YACCYB258	Chlorophyceae
Chlorosarcinopsis sp. YACCYB260	Chlorophyceae
Chlorosarcinopsis sp. YACCYB262	Chlorophyceae
Chlorosarcinopsis sp. YACCYB263	Chlorophyceae
Chlorosarcinopsis sp. YACCYB441	Chlorophyceae
Chlorosarcinopsis sp. YACCYB547	Chlorophyceae
Chlorosarcinopsis sp. YACCYB564	Chlorophyceae
Chlorosarcinopsis sp. YACCYB95	Chlorophyceae
Chlorosphaeropsis	Chlorophyceae
Chlorosphaeropsis alveolata	Chlorophyceae
Neochlorosarcina	Chlorophyceae
Neochlorosarcina auxotrophica	Chlorophyceae
Neochlorosarcina deficiens	Chlorophyceae
Neochlorosarcina minuta	Chlorophyceae
Neochlorosarcina negevensis	Chlorophyceae
Neochlorosarcina negevensis f. ferruginea	Chlorophyceae
Neochlorosarcina pseudominor	Chlorophyceae
Neochlorosarcina sempervirens	Chlorophyceae
unclassified Neochlorosarcina	Chlorophyceae
Neochlorosarcina sp. BC-2016	Chlorophyceae
Neochlorosarcina sp. CCAC 2315 B	Chlorophyceae
Neochlorosarcina sp. JB20	Chlorophyceae
Neochlorosarcina sp. KMMCC 1255	Chlorophyceae
Neochlorosarcina sp. WJT36VFNP8	Chlorophyceae
Neochlorosarcina sp. WJT40VFNP11	Chlorophyceae
Neochlorosarcina sp. WJT43VFNP13	Chlorophyceae
Neochlorosarcina sp. WJT4VFNP17	Chlorophyceae
Neochlorosarcina sp. WJT54VFNP4	Chlorophyceae
Neochlorosarcina sp. WJT66VFNP5	Chlorophyceae
Neochlorosarcina sp. WJT66VFNP54	Chlorophyceae
Neochlorosarcina sp. YACCYB23	Chlorophyceae
Neochlorosarcina sp. YACCYB372	Chlorophyceae
Neochlorosarcina sp. YACCYB465	Chlorophyceae
Neochlorosarcina sp. YACCYB99	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Chlorosarcinales	Chlorophyceae
uncultured Neochlorosarcina	Chlorophyceae
OCC clade	Chlorophyceae
Chaetopeltidales	Chlorophyceae
Chaetopeltidaceae	Chlorophyceae
Chaetopeltis	Chlorophyceae
Chaetopeltis orbicularis	Chlorophyceae
Dicranochaete	Chlorophyceae
Dicranochaete reniformis	Chlorophyceae
unclassified Dicranochaete	Chlorophyceae
Dicranochaete sp. 1 LC-2015	Chlorophyceae
Floydiella	Chlorophyceae
Floydiella terrestris	Chlorophyceae
Hormotilopsis	Chlorophyceae
Hormotilopsis gelatinosa	Chlorophyceae
Hormotilopsis tetravacuolaris	Chlorophyceae
Koshicola	Chlorophyceae
Koshicola spirodelophila	Chlorophyceae
Pseudulvella	Chlorophyceae
Pseudulvella americana	Chlorophyceae
Pseudulvella consociata	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Chaetopeltis	Chlorophyceae
Chaetophorales	Chlorophyceae
Aphanochaetaceae	Chlorophyceae
Aphanochaete	Chlorophyceae
Aphanochaete confervicola	Chlorophyceae
Aphanochaete elegans	Chlorophyceae
Aphanochaete magnum	Chlorophyceae
Aphanochaete repens	Chlorophyceae
unclassified Aphanochaete	Chlorophyceae
Aphanochaete sp. CCAC 3490	Chlorophyceae
Aphanochaete sp. SAG 450-1a	Chlorophyceae
Aphanochaete sp. SAG 450-1b	Chlorophyceae
Caespitella	Chlorophyceae
Caespitella pascheri	Chlorophyceae
unclassified Caespitella	Chlorophyceae
Caespitella sp. BEA 1001B	Chlorophyceae
Caespitella sp. biorem_a5	Chlorophyceae
Caespitella sp. Z18	Chlorophyceae
environmental samples	Chlorophyceae
uncultured Aphanochaete	Chlorophyceae
Barrancaceae	Chlorophyceae
Barranca	Chlorophyceae
Barranca multiflagellata	Chlorophyceae
Chaetophoraceae	Chlorophyceae
Chaetophora	Chlorophyceae
Chaetophora draparnaldioides	Chlorophyceae
Chaetophora incrassata	Chlorophyceae
Chaetophora lobata	Chlorophyceae
unclassified Chaetophora	Chlorophyceae
Chaetophora sp. AES201704	Chlorophyceae
Chaetophora sp. BEA 0173B	Chlorophyceae
Chaetophora sp. CCALA 839	Chlorophyceae
Chaetophora sp. CCMA_UFSCar 548	Chlorophyceae
Chaetophora sp. FACHB-2423	Chlorophyceae
Chaetophora sp. HB201636	Chlorophyceae
Chaetophora sp. ISTLA2	Chlorophyceae
Chaetophoropsis	Chlorophyceae
Chaetophoropsis aershanensis	Chlorophyceae
Chaetophoropsis cf. attenuata BL-2018	Chlorophyceae
Chaetophoropsis cf. attenuata FACHB-2291	Chlorophyceae
Chaetophoropsis elegans	Chlorophyceae
Chaetophoropsis pisiformis	Chlorophyceae
Chaetophoropsis pisiformis var. hamata	Chlorophyceae
Chaetophoropsis polyrhiza	Chlorophyceae
Coccobotrys	Chlorophyceae
Coccobotrys mucosus	Chlorophyceae
Coccobotrys verrucariae	Chlorophyceae
Dilabifilum	Chlorophyceae
unclassified Dilabifilum	Chlorophyceae
Dilabifilum sp. QUCCCM30	Chlorophyceae
Dilabifilum sp. V982	Chlorophyceae
Dilabifilum sp. W1017	Chlorophyceae
Dilabifilum sp. W1028	Chlorophyceae
Dilabifilum sp. W1055	Chlorophyceae
Dilabifilum sp. W1058	Chlorophyceae
Dilabifilum sp. W1062	Chlorophyceae
Dilabifilum sp. W1063	Chlorophyceae
Dilabifilum sp. W1125	Chlorophyceae
Dilabifilum sp. W1199	Chlorophyceae
Diplosphaera	Chlorophyceae
Diplosphaera chodatii	Chlorophyceae
Diplosphaera mucosa	Chlorophyceae
unclassified Diplosphaera	Chlorophyceae
Diplosphaera sp. 'Dermatocarpon luridum chlorobiont'	Chlorophyceae
Diplosphaera sp. AA53935	Chlorophyceae
Diplosphaera sp. CG115	Chlorophyceae
Diplosphaera sp. CG27	Chlorophyceae
Diplosphaera sp. CG378	Chlorophyceae
Diplosphaera sp. CG387	Chlorophyceae
Diplosphaera sp. CG458	Chlorophyceae
Diplosphaera sp. CG470	Chlorophyceae
Diplosphaera sp. CG475	Chlorophyceae
Diplosphaera sp. CG567	Chlorophyceae
Diplosphaera sp. CG574	Chlorophyceae
Diplosphaera sp. CG578	Chlorophyceae
Diplosphaera sp. CG585	Chlorophyceae
Diplosphaera sp. CG585a	Chlorophyceae
Diplosphaera sp. CG586	Chlorophyceae
Diplosphaera sp. CG601	Chlorophyceae
Diplosphaera sp. CG608	Chlorophyceae
Diplosphaera sp. CG616	Chlorophyceae
Diplosphaera sp. CG671	Chlorophyceae
Diplosphaera sp. CG679	Chlorophyceae
Diplosphaera sp. CG831	Chlorophyceae
Diplosphaera sp. CGsn	Chlorophyceae
Diplosphaera sp. cort12	Chlorophyceae
Diplosphaera sp. cort13	Chlorophyceae
Diplosphaera sp. EN5JG	Chlorophyceae
Diplosphaera sp. J4028B	Chlorophyceae
Diplosphaera sp. KS120SM6L	Chlorophyceae
Diplosphaera sp. KS135SM6L	Chlorophyceae
Diplosphaera sp. L469	Chlorophyceae
Diplosphaera sp. L514	Chlorophyceae
Diplosphaera sp. L515	Chlorophyceae
Diplosphaera sp. L530	Chlorophyceae
Diplosphaera sp. L531	Chlorophyceae
Diplosphaera sp. L532	Chlorophyceae
Diplosphaera sp. L540	Chlorophyceae
Diplosphaera sp. L594	Chlorophyceae
Diplosphaera sp. L596	Chlorophyceae
Diplosphaera sp. L616	Chlorophyceae
Diplosphaera sp. L618	Chlorophyceae
Diplosphaera sp. L619	Chlorophyceae
Diplosphaera sp. L620	Chlorophyceae
Diplosphaera sp. L623	Chlorophyceae
Diplosphaera sp. L624	Chlorophyceae
Diplosphaera sp. LH08AG9089	Chlorophyceae
Diplosphaera sp. LH08HW8075	Chlorophyceae
Diplosphaera sp. LIsn	Chlorophyceae
Diplosphaera sp. MCI 28	Chlorophyceae
Diplosphaera sp. MM1	Chlorophyceae
Diplosphaera sp. MPN177	Chlorophyceae
Diplosphaera sp. MPN178	Chlorophyceae
Diplosphaera sp. MPN505	Chlorophyceae
Diplosphaera sp. Ru-6-16	Chlorophyceae
Diplosphaera sp. SAG 2049	Chlorophyceae
Diplosphaera sp. SAG 49.86	Chlorophyceae
Diplosphaera sp. SH2017	Chlorophyceae
